StringIndex,NumberIndex
공차 여의도점 여의도동,2475
만랩커피 을지로5가점 을지로5가,2476
메가엠지씨커피성균관대입구점 명륜2가,2477
무이커피 양평동3가,2478
킹스빈 목동트윈빌점 목동,2479
커피하우스 드로윙 대현동,2480
셀렉토커피 양천구청점 신정동,2481
가스펠 구로동,2482
매머드익스프레스 구로시장점 구로동,2483
스타벅스 구로호텔점 구로동,2484
투썸플레이스 구로대륭7차점 구로동,2485
카페올리 신월동,2486
카페울림 신월동,2487
느티나무 도서관점 신림동,2488
커피프로젝트 제기동,2489
타르타르 강남역점 서초동,2490
소마드로잉카페 명동점 을지로2가,2491
투썸플레이스 수락산역점 상계동,2492
할리스커피 수락산역점 상계동,2493
모디피 등촌동,2494
컴포즈커피 난곡우체국사거리점 신림동,2495
린도 사당동,2496
빽다방 강남역지하도점 역삼동,2497
요거트맨 강남점 역삼동,2498
b612favori 천호동,2499
이디야커피 연신내중앙점 대조동,2500
더카페 가산노블루체점 가산동,2501
메가엠지씨커피 양천향교역점 마곡동,2502
스타벅스 가양역점 등촌동,2503
카페게이트 강서한강자이점 가양동,2504
탐앤탐스 마곡이너매스점 마곡동,2505
"눈내리는숲,설래임 홍대본점 서교동",2506
루시드 상수동,2507
스타벅스 안국점 재동,2508
스타벅스합정메세나몰점 합정메세나몰점 서교동,2509
아마스빈 상수역점 상수동,2510
에그드랍 상수역점 상수동,2511
윅앤드위켄드 상수동,2512
이디야커피 교육개발원사거리점 양재동,2513
카페사부작 영등포동6가,2514
놀숲 건대점 자양동,2515
레띠에 문정동,2516
성수미술관 성수동2가,2517
랜드온커피 행당동,2518
브로벨커피 성수동2가,2519
브로벨커피BroBellCoffee 성수동2가,2520
립스트커피 묵동,2521
빽다방 약수역점 신당동,2522
숙대앞맛있는샌드위치 청파동2가,2523
커피공장 신당동,2524
커피니 숙대점 청파동2가,2525
커피온리 동대문점 쌍림동,2526
투썸플레이스 약수역점 신당동,2527
할리스커피 약수역점 신당동,2528
이디야커피 구파발역점 진관동,2529
더로스터리카페데베르 청담동,2530
안데르센 군자동,2531
디저트39 화곡역점 화곡동,2532
이디야커피 신월5동점 신월동,2533
핸즈업커피 가양역점 등촌동,2534
이디야커피 압구정점 신사동,2535
더킴카페 응암동,2536
디저브 동교동,2537
컴포즈커피 이수총신대점 사당동,2538
콜렉티보 타임스퀘어점 영등포동4가,2539
르와조역삼 역삼동,2540
오거트 성수동1가,2541
바이러닉에스프레소바 여의도점 여의도동,2542
파이드파이퍼 한강로3가,2543
내곡숲 내곡동,2544
비스트로33 신원동,2545
이젤커피앤바 망원동,2546
투썸플레이스 충정로센트럴플레이스 중림동,2547
스타벅스 구역삼세무서점 역삼동,2548
이디야커피 가산대륭19차점 가산동,2549
커피빈 코리아차병원점 역삼동,2550
UNUSUAL 당산동4가,2551
오브카페 양평동5가,2552
이디야커피 응암오거리점 응암동,2553
공들인 구로동,2554
누운 망원동,2555
컴포즈커피 구로구청점 구로동,2556
예일타운커피랩 당산동4가,2557
커피마글 가락동,2558
리어커피 망원동,2559
하이힐 이태원동,2560
녹음커피바 녹번동,2561
우주라이크커피 독립문역점 무악동,2562
투썸플레이스 서울역센트럴자이점 만리동2가,2563
파롤앤랑그 연남동,2564
스타벅스 영동2교점 양재동,2565
스타벅스 학동역점 논현동,2566
스타벅스서울중앙우체국점 서울중앙우체국점 충무로1가,2567
스타벅스 장한평역점 장안동,2568
이디야커피 서일중앙점 면목동,2569
이디야커피 우림시장점 망우동,2570
디어맘 도봉동,2571
머무름 관훈동,2572
더치앤빈 삼성점 삼성동,2573
해머스미스커피 선릉사랑점 삼성동,2574
우디집 성수동1가,2575
뉴욕핫도그앤커피 마포점 염리동,2576
뉴욕핫도그앤커피서울마포대흥역점 서울마포대흥역점 염리동,2577
우종호의커피볶는집 개포동,2578
미니말레커피뢰스터 서초동,2579
카페 포레스트 상도동,2580
트러스트커피 신대방동,2581
가문비커피 안암동1가,2582
쉬라이크스커피 목동,2583
허니네커피 화곡동,2584
달걀책방 연희동,2585
동네커피 원서동,2586
피스피스연남 연남동,2587
메이티엔 건대점 화양동,2588
베리에이션 석촌동,2589
빌로우 성수점 성수동1가,2590
카페차 성수동1가,2591
성곽마을삼층까페 부암동,2592
요거프레소 장승배기역점 상도동,2593
할리스커피노량진역점노량진역점 노량진역점 노량진동,2594
바빈스 커피관악구청점 봉천동,2595
카페 산다서울대입구점 봉천동,2596
커스텀커피봉천e편한세상점 봉천동,2597
커피프리덤 신림동,2598
티테리아 잠실점 신천동,2599
빽다방월계광운대점 월계광운대점 월계동,2600
코르키 중계동,2601
플로우 연남동,2602
044워리어스 당산동1가,2603
달곰발 신정동,2604
루프탑지니 동교동,2605
마이시크릿메이트샤리마 창천동,2606
무드오더 화곡동,2607
오늘은지은다방 신정동,2608
온더루트 신사동,2609
웰시커피 화곡동,2610
장수커피 등촌동,2611
제3화원 신월동,2612
카페연서 신사동,2613
카페오소 화곡동,2614
쿼즈 목동,2615
킵고카페 화곡동,2616
라치몬트 봉천동,2617
뽀르뚜아 동교동,2618
씨에이커피 자양동,2619
코코브커피 신수동,2620
쿠키빠와21커피크리머리 자양동,2621
라우더커피바 봉천동,2622
씨크스페셜티커피 봉천동,2623
커피버넷 봉천동,2624
푀유파티세리 봉천동,2625
기류 자양동,2626
베브릿지 숙명여대점 청파동2가,2627
레드애플을지 트윈타워점 을지로4가,2628
스틸커피 안암동3가,2629
벤티프레소가산갑을그레이트밸리점 가산동,2630
스타벅스 독산사거리점 독산동,2631
이디야커피 가산오거리점 가산동,2632
포스트노빌즈 망원동,2633
리브스 망원동,2634
스타벅스 남영동점 갈월동,2635
스타벅스 선유도역점 양평동4가,2636
스타벅스 태평로점 태평로2가,2637
지오북카페 봉천동,2638
카페코드 방배동,2639
커피베이 서울역점 동자동,2640
탐앤탐스 사당역점 방배동,2641
스타벅스 까치산역점 화곡동,2642
커피빈코리아상암동SBS 상암동,2643
머스타시 오금동,2644
공차 마곡나루점 마곡동,2645
투썸플레이스 목동메가박스점 목동,2646
투썸플레이스 발산W타워점 마곡동,2647
커피빈코리아선릉로93길점 코리아선릉로93길점 역삼동,2648
커피기술 화곡동,2649
디저트진진 송파동,2650
러브올디저트 천호동,2651
뮬리 역삼동,2652
분카샤롯데월드몰점 신천동,2653
샐러디 방이점 방이동,2654
자몽하다 송파동,2655
제네랄드링크샵 신사동,2656
카페애드 삼전동,2657
카페핑크데이지 동선동2가,2658
코지블루 송파동,2659
페블 서교동,2660
핸드쿤스트 방이동,2661
그라운드오리진 율현동,2662
이디야커피 을지병원사거리점 논현동,2663
"과일에반하다,프루타 고대점 안암동5가",2664
노아스로스팅롯데에비뉴엘 월드타워점 신천동,2665
비컴로스터리 거여동,2666
스타벅스 송파마천사거리DT점 마천동,2667
일리카페잠실아이파크점 아이파크점 잠실동,2668
놀숲 마곡발산점 마곡동,2669
에버에버에프터 상도동,2670
매머드익스프레스 고대1호점 안암동5가,2671
클락워크 제기동,2672
212베이크샵 마곡동,2673
니니브런치 석촌동,2674
더비너브로 반포동,2675
더플롯커피 마곡동,2676
카페 다이브 염창동,2677
"커피,한송이 등촌동",2678
끽다느와 송파동,2679
산스 연희동,2680
모르페커피 원효로1가,2681
오하요도넛 원효로1가,2682
코마이스케이프 홍대점 서교동,2683
오서독스 동자동,2684
일품백송칼국수 행당동,2685
투썸플레이스용산트윈시티점 용산트윈시티점 동자동,2686
달콤스타 오금동,2687
더벤티 면목역점 면목동,2688
빽다방 방이시장점 방이동,2689
카페 인중독강동점 길동,2690
카페디15 망우동,2691
반지만들기카페 건대지점 자양동,2692
공차 숙명여대점 청파동2가,2693
공차 숭례문점 남대문로5가,2694
빽다방이태원점 이태원점 이태원동,2695
스타벅스 방배카페골목점 방배동,2696
커피베이 남영역점 갈월동,2697
컴포즈커피 가산SKV1점 가산동,2698
교보핫트랙스 동대문점 을지로6가,2699
던베이글 용산동2가,2700
스타벅스 서울세관사거리점 논현동,2701
스타벅스 신촌오거리점 노고산동,2702
커티스 청파동3가,2703
투썸플레이스 강남자곡점 자곡동,2704
스타벅스 테헤란로아남타워점 역삼동,2705
토끼별 공릉동,2706
투썸플레이스 신내홈플러스점 신내동,2707
오슬로우 마곡동,2708
밑줄 삼선동4가,2709
스타벅스 서울대치과병원점 연건동,2710
팬케이크샵커피 암사동,2711
스터디카페특별 노량진동,2712
투썸플레이스 남부지방법원점 신정동,2713
투썸플레이스 양천구청점 신정동,2714
M2커피 보문동5가,2715
설곡랩커피로스터스 안암동4가,2716
공차 구의점 구의동,2717
스타벅스 구의역점 구의동,2718
에스프레소바시 자양동,2719
카페다비다 다비다 구의동,2720
메가엠지씨커피 강남포이점 개포동,2721
아임일리터 방화동,2722
아임일리터 방화역점 방화동,2723
에쉬본 연희동,2724
에스뜨레야 양재동,2725
클레어플레이스 양재1호점 양재동,2726
터치카페마곡 나루점 마곡동,2727
니피커피 봉천동,2728
유별커피 사당동,2729
카페파브 사당동,2730
공차 마곡역점 마곡동,2731
공차 이대서울병원점 마곡동,2732
컴포즈커피 미아점 미아동,2733
쉼스토리 역삼동,2734
히히냥냥 역삼동,2735
니니키친 대흥동,2736
스타벅스 서강대흥역점 대흥동,2737
카페129-11 129-11 연희동,2738
시옷구독커피 성수동2가,2739
워너커피 남성역점 사당동,2740
놀숲이수역점 이수역점 사당동,2741
커피인더스트리 종암동,2742
홍콩다방 공덕점 공덕동,2743
스타벅스 국기원사거리점 역삼동,2744
스타벅스 선릉점 대치동,2745
커피공작소 방화동,2746
오늘맑음 등촌동,2747
설빙 군자역점 군자동,2748
카페수다 성내동,2749
심플커피 장위동,2750
카페스밍스튜디오 스밍스튜디오 성수동1가,2751
케이팥 여의도동,2752
부머스 도산점 신사동,2753
테르미니 용산아이파크몰점 한강로3가,2754
이디야커피 종로4가점 인의동,2755
메가커피 고대정문점 제기동,2756
버블티킹 고대점 안암동5가,2757
성북동연우재 성북동1가,2758
아르켓 신사동,2759
오일리커피 안암동5가,2760
루네쌍스다방 부암동,2761
셀렉토커피 가재울점 북가좌동,2762
커피JO 북가좌동,2763
베러나이브스 석촌동,2764
빽다방 강동구청점 성내동,2765
카페 보스서울신림점 신림동,2766
커피박스신림 대학동점 신림동,2767
도즈렛커피 도림동,2768
디저트포레 세곡동,2769
스타벅스 강남세곡점 세곡동,2770
화이트플래닛 장지동,2771
땡땡커피 마곡동,2772
와플대학 군자캠퍼스 군자동,2773
프레셔나인커피로스터스 중곡동,2774
깔롱커피 상수동,2775
자유인들 서교동,2776
커피에반하다 장안위더스빌점 장안동,2777
바운티 공항동,2778
조선커피 신사동,2779
카페다락 서소문동,2780
소소한그날 구의동,2781
치키차카초코 마곡점 마곡동,2782
토키 문래동3가,2783
종로살롱 적선동,2784
만랩커피가산에이스비즈포레점 가산에이스비즈포레점 가산동,2785
세라젬웰카페 구로점 구로동,2786
RSG 성수동2가,2787
다복다복 봉천동,2788
그랜파키친 반포동,2789
올비바이테일러커피 대치동,2790
라온디저트 제기동,2791
카페 오와이 제기동,2792
투썸플레이스 제기동역점 제기동,2793
컴포즈커피 광진아차산점 구의동,2794
북카페레벤 논현동,2795
카페IMT 수표동,2796
타짜도르 용산아이파크몰점 한강로3가,2797
커파우스 도화동,2798
브라운씨 내발산동,2799
곳간 연희동,2800
떼오도르 한남동,2801
사루비아다방 연희동,2802
더치앤빈장안동사거리점 장안동,2803
요거프레소장안1호점 장안1호점 장안동,2804
읍천리382 장안점 장안동,2805
메가엠지씨커피 은평뉴타운점 진관동,2806
메가커피 은평뉴타운점 진관동,2807
커피익스플로러 성수동2가,2808
파티스리꼬똥 성내동,2809
후키커피 성내동,2810
스타벅스 봉은사로선정릉점 삼성동,2811
카페다인 역삼동,2812
폴바셋현대모터스튜디오서울점서울점 서울점 논현동,2813
베이글팩토리 청파동2가,2814
공차 은평응암점 응암동,2815
알타미라 서교동,2816
달리는커피 노량진동,2817
지지엔엔베이크샵 노량진동,2818
포트캔커피 노량진점 노량진동,2819
고망고 망원점 망원동,2820
도깨비커피 남창동,2821
먹고싶지롱 역촌동,2822
보드놀이터 서교동,2823
빽다방 불광역점 불광동,2824
컴포즈커피 불광제일점 대조동,2825
보문커피 보문동7가,2826
시월생커피 숭인동,2827
즐거운찻집 관훈동,2828
카나비 성수동1가,2829
무인양품 신촌점 창천동,2830
카페앰핑 노고산동,2831
빽다방 숭실대점 상도동,2832
카페 오오디 여의도동,2833
컴포즈커피 남성역점 사당동,2834
투오브어스 증산동,2835
도화아파트먼트여의도 여의도동,2836
로스톤 방배동,2837
만리커피 공덕동,2838
스타벅스 역삼대로점 역삼동,2839
저스트시즌 창동,2840
더카페 용문사거리점 용문동,2841
맘마미아오븐 도화동,2842
메가엠지씨커피 용문시장점 용문동,2843
우리동네노리터 효창동,2844
이디야커피 용산효창점 효창동,2845
컴포즈커피 용문시장점 용문동,2846
용두다방 용두동,2847
할리스커피 한티역점 대치동,2848
공차화곡역점 화곡역점 화곡동,2849
크로플로 화곡점 화곡동,2850
파스쿠찌 이대서울병원점 마곡동,2851
스타벅스 자양사거리점 자양동,2852
이디야커피 청구역점 신당동,2853
공차 미아사거리점 미아동,2854
카페105 연남동,2855
하이디하우스 신당동,2856
미러볼커피스탠드 원남동,2857
이디야커피 쌍문동점 쌍문동,2858
앤선커피 방이동,2859
공차 SRT수서역점 수서동,2860
메가엠지씨커피 봉일시장점 봉천동,2861
빽다방 오류동역남부점 오류동,2862
카페22 화양동,2863
진커피 노량진동,2864
메이크스윗스윗 수유동,2865
코나헤이븐 명륜1가,2866
톤톤 장안동,2867
커피상점 등촌동,2868
덴시티커피 청담동,2869
사로커피스탠드 신림동,2870
파운더리 대흥동,2871
홍콩다방구로 지플러스타워점 구로동,2872
나드카페 수유동,2873
더리터 중곡역점 중곡동,2874
휴온 구의동,2875
달리는커피노량진점 노량진점 상도동,2876
마당커피 상도동,2877
지니24스터디카페 장승배기역점 상도동,2878
공간만화카페 잠실동,2879
애드리안윤카페 청진동,2880
커핀그루나루성동문화원점 성동문화원점 행당동,2881
오버스토리 성북동,2882
메가엠지씨커피 신당역점 신당동,2883
공차 홍대점 서교동,2884
투썸플레이스 마포공덕점 공덕동,2885
카페395 남대문로5가,2886
릴리마를렌 명륜4가,2887
메가엠지씨커피 강서등촌점 염창동,2888
투썸플레이스 마곡나루역점 마곡동,2889
에이디저트 남영동,2890
셀독24스터디카페 암사역점 천호동,2891
뉴웨이브커피 신정동,2892
메르시보꾸 연희동,2893
스타벅스 삼성현대힐점 삼성동,2894
스타벅스 이마트본사점 성수동2가,2895
시작스터디카페 상일동점 상일동,2896
윤스카페 마곡동,2897
카페흥신소 흥신소 행당동,2898
에그드랍 노량진점 노량진동,2899
메가엠지씨커피 면목중앙점 면목동,2900
씨위드커피 이문동,2901
이디야커피 뚝섬유원지역점 자양동,2902
커스텀커피 건대점 자양동,2903
커피빈 건대스타시티점 자양동,2904
AMAM MULLAE 문래동3가,2905
이디야커피 마곡나루역점 마곡동,2906
커피사피엔스이앤씨 드림타워점 양평동3가,2907
플립커피로스터스 마곡동,2908
투썸플레이스동서울터미널 동서울터미널 구의동,2909
이디아 망원역점 서교동,2910
이디야커피 망원역점 서교동,2911
카페무탈 서교동,2912
리드커피스탠드 삼성동,2913
옥수서재 옥수동,2914
파라다이스커피숍 돈의동,2915
에스알이커피룸 필운동,2916
스텐파크 이태원동,2917
카페정성 가락동,2918
투썸플레이스 종로알파빌딩점 서린동,2919
기글리하우스 신림동,2920
카페오름 신림동,2921
설빙 가락시장역점 가락동,2922
쏭다방 거여동,2923
카페차란 거여동,2924
호감 가락동,2925
빽다방 번동초교점 번동,2926
이디야커피 미아송천점 미아동,2927
데니스 크로플팩토리 응암동,2928
투썸플레이스광화문점 광화문점 신문로1가,2929
님버스 창천동,2930
리틀하우스 동선동1가,2931
스크립트 창천동,2932
아임빈 안암동5가,2933
카페이드라 안국동,2934
스타벅스신세계본점 신세계본점 충무로1가,2935
투썸플레이스 신방화역점 마곡동,2936
달타냥의커피 가락동,2937
카페 오트르 신림동,2938
이포크 면목동,2939
커피볶는성군 2호점 장안동,2940
민카페 문정동,2941
카페스탐티쉬 스탐티쉬 부암동,2942
스타벅스 한티역점 대치동,2943
티랩제이 명륜4가,2944
에그에그 자양동,2945
커피스미스 서교동,2946
레츠그릭 화곡동,2947
카페테틈 연남동,2948
루흔카페 신림동,2949
엘더스터디카페 서울대점 봉천동,2950
마스터키 강남점 역삼동,2951
카페 드테니스 방화동,2952
이디야커피 내방역점 방배동,2953
탐앤탐스 역삼2호점 역삼동,2954
도화아파트먼트 도화동,2955
익커피 홍대점 동교동,2956
카페달콤한오늘 달콤한오늘 신당동,2957
퍼스트커피랩 동교동,2958
매더커피갤러리 서초동,2959
즐거운커피 노량진동,2960
카페바우 서교동,2961
세라젬웰카페 답십리점 답십리동,2962
알렉스더커피 신당동,2963
보그너커피 휘경동,2964
백미당강남358 타워점 역삼동,2965
골드문커피 한강로3가,2966
날쌘카페 상암DMC점 증산동,2967
미스터힐링 명동역점 명동2가,2968
조앤더주스 용산아이파크몰점 한강로3가,2969
카페새싹 상암동,2970
크럼피 봉천동,2971
몽아 군자동,2972
스타더스트 당주동,2973
커피베이 군자점 군자동,2974
폴바셋 강남GT타워점 서초동,2975
공차 정동점 충정로1가,2976
빽다방종로관철점 종로관철점 관철동,2977
빽다방 당산역점 당산동6가,2978
이디야커피 당산버드나루점 영등포동7가,2979
카페테이크알 미아동,2980
"고로,커피 성산동",2981
메가커피 연남숲길점 연남동,2982
스타벅스 묵동점 묵동,2983
덤앤더머 홍대점 서교동,2984
빽다방 봉천역점 봉천동,2985
커피캣츠웰 봉천동,2986
오솜도솜 옥수동,2987
셀렉토커피 을지로점 인현동1가,2988
수목티 남창동,2989
스위스워터커피 워터커피 삼성동,2990
온더써드 신설동,2991
디저트카페2월5일 신정동,2992
젤라리소 신대방점 신림동,2993
라니크 공항동,2994
휴카페 창천동,2995
망티커피 성수점 성수동2가,2996
피죤그램 성수동2가,2997
쥬씨잠실학원사거리점 잠실학원사거리점 삼전동,2998
컴포즈커피 개포동점 개포동,2999
티번 송파점 송파동,3000
노버든 당산동3가,3001
카페미미미 롯데백화점잠실점 잠실동,3002
아마스빈 버블티명일역점 명일동,3003
래핑폭스 연희동,3004
리멘틱 망원동,3005
솔트포레스트 연남동,3006
카페미뇽 여의도동,3007
투썸플레이스 예금보험공사점 다동,3008
FROM818 봉천동,3009
프롬팔일팔 봉천동,3010
CAFE216 신림동,3011
더런드렛 신림동,3012
더치앤빈 난향점 신림동,3013
스타벅스 국회대로점 여의도동,3014
스타벅스 서초동점 서초동,3015
이디야커피 성산중앙점 성산동,3016
이루리북스 도화동,3017
카페레브 신림동,3018
메가엠지씨커피한남오거리점 한남동,3019
메가엠지씨커피 우이동점 우이동,3020
메가엠지씨커피정릉 아리랑점 정릉동,3021
숲.O 쌍문동,3022
탐앤탐스 덕성여대점 우이동,3023
온리스터디카페419센터 수유동,3024
심플리에스프레소바 양평동4가,3025
인마인드커피 봉천동,3026
택고커피 봉천동,3027
감성커피 신논현점 논현동,3028
매카이 양평동2가,3029
이디야커피마곡역점 마곡역점 마곡동,3030
할리스커피 강남대로논현 논현동,3031
언커먼그라운드커피카페 성수동2가,3032
파스쿠찌 연세세브란스1호점 신촌동,3033
작업실 서초커피 서초동,3034
커스텀커피서초래미안리더스원점 서초동,3035
디저트솜 녹번동,3036
인포멀웨어 논현동,3037
다름디저트 자양동,3038
홈워크 화양동,3039
달콤 한위로 성북동1가,3040
배배커피 상계동,3041
머더파커 건대2호점 화양동,3042
제로월드 강남점 서초동,3043
무슈부부커피스탠드 망원동,3044
미스터빈커피 하월곡동,3045
그릭앤 송파동,3046
성내천커피 오금동,3047
오하나 방이동,3048
이디야커피 고덕점 명일동,3049
저기커피로스터스 신사동,3050
만랩커피문래GS점 양평동1가,3051
카페달토끼 상암동,3052
스타벅스 서초중앙로점 반포동,3053
스타벅스 역삼포스코점 역삼동,3054
국민우유집 목동점 목동,3055
내커피 화곡동,3056
매니앜 마곡동,3057
빽다방 화곡역점 화곡동,3058
와플대학 화곡본캠퍼스 화곡동,3059
이디야당산 당산동5가,3060
커피베이 염창동투웨니퍼스트점 염창동,3061
커피베이 염창점 염창동,3062
커피볶는카페어썸 염창동,3063
투썸플레이스 염창역점 목동,3064
카페향아 면목동,3065
아마스빈 서울시립대점 전농동,3066
쥬씨휘경점 휘경점 휘경동,3067
엘까페씨또바 신당동,3068
텀블리나커피 하월곡동,3069
신빙고 신당동,3070
블루제이 하왕십리동,3071
요거트빌리지 명일동,3072
펀토리하우스 서울숲점 성수동1가,3073
뚜카페 신림동,3074
와플대학 노량진캠퍼스 노량진동,3075
널드커피 송파동,3076
감성커피 길동사거리점 길동,3077
쵸비하우스 석촌동,3078
청년다방 압구정점 신사동,3079
스타벅스 강북삼성병원점 평동,3080
커피팩토리쏘 노량진동,3081
큐리크 성수동2가,3082
이디야커피 신길역점 신길동,3083
이디야커피 하계을지점 하계동,3084
카페 바움758 청량리동,3085
카페 아에동대문점 흥인동,3086
커피로만 한강로3가,3087
이디야커피 성수중앙점 성수동2가,3088
투썸플레이스 성수SKV타워점 성수동2가,3089
달보살롱 상계동,3090
배스킨라빈스청량리역사점 청량리역사점 전농동,3091
이디야마들역 상계동,3092
공차양재본점 양재본점 양재동,3093
카페 그로우 응암동,3094
컴포즈커피 은평응암오거리점 응암동,3095
빽다방 중곡시장점 중곡동,3096
이디야커피 등촌역점 등촌동,3097
달콤커피 역삼역점 역삼동,3098
로기스커피 면목동,3099
모던양갱집 정릉동,3100
어보브더힐 방배동,3101
에이그레이트카페 성수점 성수동2가,3102
카페 네츄럴100허니 신당동,3103
카페조이 성수동2가,3104
커피볶는집바오밥나무 서초동,3105
컴포즈커피 약수더시티점 신당동,3106
더퍼즐 대흥동,3107
카페보니또 서울번동점 번동,3108
한경헌 가회동,3109
본솔카페 청파동2가,3110
더벤티 대흥역점 대흥동,3111
매머드익스프레스 삼성타운점 서초동,3112
벤티프레소 강남점 서초동,3113
진심커피 공덕파크자이점 공덕동,3114
츄로101삼청점 삼청점 삼청동,3115
카페게이트 강남역센트럴점 역삼동,3116
펠어커피 강남포스코사거리점 대치동,3117
폴바셋 서대문역점 순화동,3118
폴바셋 코리아나호텔점 태평로1가,3119
프라넬 청파동2가,3120
니토커피랩 신대방동,3121
커피베이 삼양사거리역점 미아동,3122
세레니티커피 풍납동,3123
어썸피크닉 풍납동,3124
커피퐁당 풍납동,3125
메가커피 영등포구청역점 당산동3가,3126
메가엠지씨커피 삼육서울병원점 휘경동,3127
카페시그널 휘경동,3128
오다가다 사당동,3129
일오공 논현동,3130
투달러스커피 성수동2가,3131
더벤티 공릉점 공릉동,3132
청자다방 공릉점 공릉동,3133
곰발커피 후암동,3134
이디야커피 용산후암점 후암동,3135
카페 351 동자동,3136
솟솟618 원지동,3137
커피밀 을지로2가,3138
위트앤시니컬 혜화동,3139
언덕다방 보광동,3140
이디야커피 역삼점 역삼동,3141
카페더블린 동숭동,3142
3단지커피 사당동,3143
메가커피 이수태평점 사당동,3144
백다방 면목역점 면목동,3145
코앤엘리 면목동,3146
카페소고 망우점 망우동,3147
탐앤탐스 더칼립소점 신사동,3148
ITTABLE 역삼동,3149
독서동행 역삼동,3150
하와이사자팩토리 신천동,3151
비커피 미아동,3152
빈웍스 구로디지털점 구로동,3153
아자아자 독산동,3154
카페 파라노이드구로 구로동,3155
더리터 신사점 신사동,3156
반다라 신사동,3157
감성커피테라스 가락동,3158
데이던스 송파동,3159
벌툰 잠실새내점 잠실동,3160
빽다방 가락시장역점 가락동,3161
스타벅스 몽촌토성역점 방이동,3162
요미스라이스x요거트 가락동,3163
지오커피 문정점 문정동,3164
커피에반하다 신월동점 신월동,3165
커피타운 한강로2가,3166
타이거커피 계동,3167
플러스마이너스커피 가락동,3168
레이지나인 연희동,3169
커피코트 국회의사당역점 여의도동,3170
레어마카롱 대치동,3171
공차 낙성대역점 봉천동,3172
쥬씨경복궁역점 경복궁역점 체부동,3173
펄프커피 가산동,3174
마빈스커피 문정동,3175
공차 NC송파점 문정동,3176
공차 암사역점 암사동,3177
송화의카페 상일동,3178
이디야커피 응봉동점 응봉동,3179
카페노냥 냉천동,3180
디저트39 공릉점 공릉동,3181
아마스빈 버블티마들역점 상계동,3182
빌리엔젤 교대점 서초동,3183
스타벅스 역삼초교사거리점 역삼동,3184
누누커피 삼성동,3185
틱택커피 신대방동,3186
세라젬웰카페 청담점 청담동,3187
아이파베스 건대2호점 화양동,3188
스타벅스 강남비젼타워점 역삼동,3189
스타벅스 신논현역점 반포동,3190
카페.김랩 이문동,3191
달리는커피 구의1호점 구의동,3192
딜리스 공릉동,3193
루히그 방배동,3194
매트팩토리 용두동,3195
썬스랩 창동,3196
위트브라운 공릉동,3197
일일커피 암사동,3198
커피발아 중화동,3199
커피엉클샵 공릉동,3200
크룽크룽 하계동,3201
호말커피 행당동,3202
커피온리샛강역사점 여의도동,3203
투썸플레이스 대방역점 신길동,3204
이디야커피 노원KT점 상계동,3205
탐앤탐스 노원점 상계동,3206
투썸플레이스종로구청점 종로구청점 수송동,3207
로칼커피 갈월동,3208
도씨네커피 봉천동,3209
송파커피 풍납동,3210
카페설기 풍납동,3211
커피베이 송파풍납점 풍납동,3212
미르보드게임 흑석동,3213
이공커피 흑석동,3214
컴포즈커피 중앙대점 흑석동,3215
열정공장 명륜4가,3216
포레스트카페 신정동,3217
오와케이크 성신여대점 동선동3가,3218
커피스미스 대학로서경대점 혜화동,3219
이디야커피 망원중앙점 망원동,3220
다정차끓이는솥 인사동,3221
호랑이두목타코야끼&커피 둔촌동,3222
마스터그레이드커피 신정동,3223
블라썸컴패니언 신정동,3224
스티머스 여의도동,3225
언톨드스위츠 명동점 명동2가,3226
집앞카페 신정동,3227
커피스튜디오 신정동,3228
해피어 연남동,3229
보스포러스 공덕점 공덕동,3230
삼정카페 청파동3가,3231
빽다방 구로로제리움점 구로동,3232
54계단커피 방배동,3233
샌드뱅크 사당동,3234
시에스타 서소문동,3235
안드레아 신도림동,3236
칠요일의케이크 청담동,3237
요거프레소 광산사거리점 수유동,3238
더리터 상도점 상도동,3239
카페 도르래 삼성동,3240
오와이커피 제기동,3241
이디야커피 신림문화교점 신림동,3242
컴포즈커피 봉천점 봉천동,3243
청년다방 아차산역점 구의동,3244
로팸 수유동,3245
우지커피동원사거리점 망우동,3246
커피니중계점 중계점 중계동,3247
흑화당 송파헬리오시티점 가락동,3248
이디야커피 미아역점 미아동,3249
빙플 명륜1가,3250
프로젝트얼스 성북동,3251
쥬씨차얌신촌 이마트점 노고산동,3252
프레쉬스터디카페 신촌점 창천동,3253
갭나인 나인 석촌동,3254
인타운커피 논현동,3255
카페수 방배동,3256
커피인류 개포점 일원동,3257
코히루 송파동,3258
호롤커피 석촌동,3259
더브라운 이태원동,3260
이디야커피 석촌백제점 석촌동,3261
플라워까페기리울 길동,3262
샹드마르스커피 공릉점 공릉동,3263
카페 롱시티 청파동3가,3264
이디야커피 동자동점 동자동,3265
데일리3커피 서초동,3266
마이포레스트 양재동,3267
산체스커피 양재점 양재동,3268
헤브어트리 갈월동,3269
이디야커피돈암아리랑점 돈암아리랑점 돈암동,3270
더벤티 연신내점 갈현동,3271
컴포즈커피 연신내점 불광동,3272
카프 응암동,3273
청년다방 동양미래대점 고척동,3274
청년다방 오목교역점 신정동,3275
카페아이엠티 고덕메가스퀘어점 고덕동,3276
코뮌에스프레소 소격동,3277
모리커피서울 중계은행사거리점 중계동,3278
마카롱친구들 목동,3279
투썸플레이스 영등포구청역점 당산동3가,3280
이디야커피 도봉산점 도봉동,3281
인터미션 동숭동,3282
