StringIndex,NumberIndex
"Cafe,Sky&Library 반포동",2490
쓰리버즈 센트럴시티점 반포동,2491
핀카페 반포동,2492
고품격커피공장 둔촌동역점 성내동,2493
마호가니 현대백화점천호점 천호동,2494
맥그레고르 성내동,2495
카페수다 성내동,2496
텐퍼센트커피 역삼점 역삼동,2497
플러터 성내동,2498
소림커피 서교동,2499
어딕티브 반포동,2500
커피홀 니스용두점 용두동,2501
래핑폭스 연희동,2502
메가엠지씨커피망원망리단길점 망원동,2503
미드위크 연남동,2504
채널오렌지 연남동,2505
카페 롤다운 연남동,2506
597카페 화양동,2507
구름뜬하늘 서교동,2508
미스터힐링 이수점 사당동,2509
투썸플레이스 동양미래대점 고척동,2510
로쿠커피 군자동,2511
짐스하이드어웨이 군자동,2512
카페포제 성수동2가,2513
로스커피 서교동,2514
스포링포니 권농동,2515
꼬물베이크샵 중계동,2516
달콤바스켓 바스켓 상계동,2517
스타벅스숭실대점 숭실대점 상도동,2518
에슬로우커피 공릉점 공릉동,2519
집사의하루 건대점 화양동,2520
춘삼월 중계동,2521
코발트무드 연남동,2522
디저트39 위례점 장지동,2523
릴리마를렌 명륜4가,2524
스타벅스 충무로역점 필동2가,2525
오도브 오금동,2526
커피볶는카페지팡 목동,2527
타로카페드뷔시산장 행당동,2528
더벤티 마들역점 상계동,2529
스윗레시피 상계동,2530
플러드엠 창동,2531
달렉스 월계동,2532
베르트 재동,2533
샹드마르스커피 공릉점 공릉동,2534
프롬커피바 서교점 서교동,2535
플렘므 연남동,2536
언니가숨겨놓은과자상자 방배동,2537
이삭토스트 방배동점 방배동,2538
파스쿠찌테크노마트점 테크노마트점 구의동,2539
레잇먼트 이태원동,2540
카페 그린스 마천동,2541
탐앤탐스 신촌로터리점 창천동,2542
탐앤탐스 신촌점 창천동,2543
메가커피 연남숲길점 연남동,2544
카페모아마포중앙도서관점 모아마포중앙도서관점 성산동,2545
아씨뜰 내곡동,2546
쥬청과 강남세곡점 자곡동,2547
스타벅스 압구정2점 신사동,2548
스타벅스 상도역점 상도1동,2549
스타벅스 여의도일신점 여의도동,2550
커피팩토리쏘 노량진동,2551
필살기 성수동1가,2552
그린랩 성수동1가,2553
스타벅스 중앙대점 흑석동,2554
카페랑솜 명륜4가,2555
슬리핑피쉬 봉천동,2556
뉴웨이브커피 신정동,2557
사유공간찻집 용산동6가,2558
알라카르테 강남점 역삼동,2559
에이스타테크놀로지 신도림동,2560
쥬씨 강서화곡역점 화곡동,2561
체르보 화곡동,2562
카페오니 화곡동,2563
히든플래닛 화곡동,2564
베러디 논현동,2565
인사동코트 인사동,2566
카페 헤이든스터디 반포동,2567
카페인은 서초동,2568
커피마마 사당역점 방배동,2569
카페 인중독신촌점 노고산동,2570
설빙 강남역2호점 역삼동,2571
에그에그 자양동,2572
스타벅스신촌점 신촌점 창천동,2573
공차 외대점 이문동,2574
메가엠지씨커피 휘경주공점 장안동,2575
먼셀커피 미아점 하월곡동,2576
모아새 망원동,2577
아임빈 안암동5가,2578
허슬블렌딩 휘경동,2579
스크립트 창천동,2580
이크이크 삼선동5가,2581
커피프로젝트 제기동,2582
메가엠지씨커피논골사거리점 금호동1가,2583
피컨트 이태원동,2584
카페본주르 동교동,2585
이디야커피 목동남부점 신정동,2586
언니네다락방 명륜4가,2587
가배팩토리 시흥동,2588
자상한시간 봉천동,2589
케익다방 자양동,2590
공간샘스터디카페 봉천2호점 봉천동,2591
크래프티 봉천동,2592
놀숲 건대점 자양동,2593
아티제 잠원2점 잠원동,2594
스타벅스 국립중앙의료원점 을지로6가,2595
스타벅스 동빙고점 동빙고동,2596
할리스 가산디지털단지점 가산동,2597
할리스커피 가산점 가산동,2598
대루커피 합정동,2599
오가다대치점 대치점 대치동,2600
비어위크 봉천동,2601
비올즈플라워카페 비올즈플라워 봉천동,2602
심신프리 홍대점 서교동,2603
이디야커피 녹번동점 녹번동,2604
이디야커피 본서부병원점 응암동,2605
이디야커피 신촌로터리점 노고산동,2606
이디야커피 화곡중앙점 화곡동,2607
이심전심 응암동,2608
카페 느루 응암동,2609
쥬리비 창신동,2610
창신단길 창신동,2611
메가엠지씨커피 낙성대역점 봉천동,2612
감성커피 군자역점 능동,2613
스타벅스 올림픽대교북단점 구의동,2614
카페게이트 가산점 가산동,2615
커피베이 가산직영점 가산동,2616
컴포즈커피 세종대학교점 군자동,2617
스타벅스 대치삼성프라자점 대치동,2618
스타벅스 독산사거리점 독산동,2619
스타벅스 압구정윤성빌딩점 신사동,2620
스타벅스 여의도역점 여의도동,2621
스타벅스 장위뉴타운점 장위동,2622
설빙 명지대점 남가좌동,2623
컴포즈커피 홍제삼거리점 홍제동,2624
투썸플레이스 홍제삼거리점 홍제동,2625
공차 경찰병원역점 가락동,2626
공차경찰병원역점 경찰병원역점 가락동,2627
이디야커피 가락중앙점 가락동,2628
이디야커피 마천사거리점 거여동,2629
스타벅스 중곡점 중곡동,2630
COFFEEHABIT 성북동,2631
보나비아티제잠실타워730점 신천동,2632
프로젝트얼스 성북동,2633
라떼곰 중화동,2634
메가커피 중랑구청점 신내동,2635
에그카페24 신내점 신내동,2636
정배다방 석촌동,2637
더베스트커피 가양동,2638
밀화당 서울지점 마곡동,2639
카페루 홍제동,2640
커피볶는집 방화동 방화동,2641
카페 샤라라 봉천동,2642
베네딕션 명륜1가,2643
커피에반하다 답십리점 답십리동,2644
스타벅스 광나루점 광장동,2645
맛차차 성수동1가,2646
윤스카페 마곡동,2647
롯데팩토리아울렛 가산점 가산동,2648
골든커피로스터스 방이동,2649
아르고보니 성수동1가,2650
에잇비돌체 월드타워점 신천동,2651
카페비밀 도곡동,2652
인정식빵 봉천동,2653
보드가야 당산동3가,2654
커피컵 당산동4가,2655
요거프레소 노원문화점 상계동,2656
달콤커피 한남동점 한남동,2657
카페테틈 연남동,2658
무드오더 화곡동,2659
별이네커피집 화곡동,2660
카페 프렌즈 화곡동,2661
컴포즈커피 모세미점 목동,2662
메가엠지씨커피가좌역점 남가좌동,2663
메가엠지씨커피신도림태영타운점 구로동,2664
스타벅스 역삼대로점 역삼동,2665
캐치카페 신촌 창천동,2666
공차 방이역점 오금동,2667
온리스터디카페419센터 수유동,2668
지지엔엔베이크샵 노량진동,2669
피숑 노량진동,2670
라온커피 행당동,2671
만랩커피 구의점 구의동,2672
선릉마실길 삼성동,2673
할리스커피한양대시티빌점 한양대시티빌점 행당동,2674
세라젬카페오가다 압구정점 신사동,2675
쉘리 뉴코아아울렛강남점 잠원동,2676
스타벅스 명동남산 남산동3가,2677
스타벅스 반포역점 잠원동,2678
스타벅스 서초구청점 서초동,2679
카페델씨엘로 반포동,2680
메가엠지씨커피 쌍문점 쌍문동,2681
베리베리굿 창동,2682
빽다방종암사거리점 종암사거리점 종암동,2683
이디야커피 동소문동점 동소문동4가,2684
이디야커피 문정중앙점 문정동,2685
이디야커피동소문동점 동소문동점 동소문동4가,2686
올드너티 성수동2가,2687
정성다방 동자동,2688
읍천리382 장안점 장안동,2689
이스트우드 망원동,2690
카페비에이지 비에이지 삼선동3가,2691
커피기업 합정동,2692
커피볶는성군 2호점 장안동,2693
하브 전농동,2694
랭스터디카페 이대점 대현동,2695
연춘커피 갈현동,2696
프로즌빈 신사동,2697
코나헤이븐 명륜1가,2698
본새커피 암사동,2699
온더루트 신사동,2700
커피나무 휘경동,2701
카페우디 충무로점 충무로3가,2702
해브어나이스데이 중곡동,2703
로스터리87 구로동,2704
마스터키 강남점 역삼동,2705
카페 희다신정네거리역점 신정동,2706
COFFEEZOE 대현동,2707
배꽃커피 대현동,2708
블루포트 이화여대점 대현동,2709
공차 보라매점 봉천동,2710
엘에스와이커피 상도동,2711
이넬INEL 신길동,2712
이디야잠실 잠실동,2713
이디야커피 송파잠실점 잠실동,2714
커피베이 송파풍납점 풍납동,2715
스타벅스 대치한티점 대치동,2716
카페야 남현동,2717
웰위치아 문래동3가,2718
인포메이션 역삼동,2719
M2커피 보문동5가,2720
더치앤빈 안국역점 재동,2721
듀드롭 정릉동,2722
매더커피갤러리 서초동,2723
바나프레소 역삼점 역삼동,2724
스타벅스 문화일보점 충정로1가,2725
스타벅스 장한평역점 장안동,2726
에이바우트커피 이수점 사당동,2727
카페문 대현동,2728
카페일레븐 일레븐 논현동,2729
프롬하츠커피 신설역점 신설동,2730
해머스미스커피 학동역점 논현동,2731
두리안디저트카페 두리안디저트 구로동,2732
스타벅스 서울아트센터점 서초동,2733
타임스터디카페방배 방배동,2734
잠바주스 연세세브란스점 신촌동,2735
만랩커피 강남역점 역삼동,2736
반지대학 홍대본점 서교동,2737
사직로커피 내자동,2738
커피에반하다 하월곡동점 하월곡동,2739
라루 시흥동,2740
커피상담원 마곡동,2741
컵앤커피 신림동,2742
백미당 IFC몰점 여의도동,2743
이디야커피 4.19사거리점 수유동,2744
이디야커피 불광중앙점 불광동,2745
이디야커피 해군회관점 대방동,2746
컴포즈커피 신길점 신길동,2747
스타벅스마포일진빌딩점 마포일진빌딩점 도화동,2748
아티제 메세나폴리스점 서교동,2749
디플 망원동,2750
마실ing 홍은동,2751
토스트가마시는커피 방배동,2752
양재커피 양재동,2753
쥬씨 쌍문동점 쌍문동,2754
쥬씨 쌍문역점 쌍문동,2755
투썸플레이스쌍문중앙점 쌍문중앙점 창동,2756
투썸플레이스 아름제일여성병원점 구로동,2757
가은사주앤타로 송파동,2758
라딧프로젝트 송파동,2759
아이스마일카페 방이동,2760
커피공작소 송파동,2761
조선커피 신사동,2762
카페 잉스스터디 개포동,2763
감성커피 성신여대점 동선동1가,2764
배스킨라빈스청량리역사점 청량리역사점 전농동,2765
디저트39 당산역점 당산동5가,2766
로드31커피 당산동3가,2767
벌툰 당산점 당산동6가,2768
브링미커피 양평동3가,2769
누마레 성수동2가,2770
더벤티 개포점 개포동,2771
메종드기기 목동,2772
스타벅스 염창역점 염창동,2773
카페 로칼레 목동,2774
이리카페 석관동,2775
카페 라떼떼대치점 대치동,2776
세라젬웰카페 영등포점 영등포동4가,2777
투썸플레이스 까치산역점 화곡동,2778
카페395 남대문로5가,2779
도씨네커피 봉천동,2780
빽다방을지로입구역점 을지로입구역점 다동,2781
설빙 서울회기점 휘경동,2782
에이미스커피 양재역점 서초동,2783
위지안 노고산동,2784
이디야커피 선유도역점 양평동5가,2785
페이브베이커리 서울대점 신림동,2786
론카페 중계동,2787
바나나트리 성수동1가,2788
스타벅스 수유역점 번동,2789
카페 아에노원점 상계동,2790
카페아에 노원점 상계동,2791
쥬씨&차얌 이문동,2792
클레르연남 연남동,2793
구움정 천호동,2794
스타벅스 용산리첸시아점 원효로1가,2795
카페엘림 암사동,2796
백미당서송 타워점 사당동,2797
커피임당 여의도동,2798
이스케이퍼스 2호점 서교동,2799
공차 숙명여대점 청파동2가,2800
메가엠지씨커피강서 우림블루나인점 염창동,2801
가람커피로스터스 신원동,2802
토프레소 도곡렉슬점 도곡동,2803
더리터 신사점 신사동,2804
쥬씨 새절역점 신사동,2805
컴포즈커피 은평신사점 신사동,2806
공차 사가정역점 면목동,2807
루앙의부엉이 면목동,2808
베이크어데이 이문동,2809
엘마르조 회기동,2810
에스프레소진 목동,2811
콩볶는다락 등촌동,2812
성북동콩집 성북동,2813
NARINO 후암동,2814
즐거운찻집 관훈동,2815
커피매니아 동자동,2816
커피합니다 신당동,2817
루터커피 옥천동,2818
빽다방 보광점 보광동,2819
뽀르누서울 주성동,2820
더닝 한강로2가,2821
RSG 성수동2가,2822
드롭탑 가산동,2823
디저트39 신림역점 신림동,2824
빽다방 오류동역남부점 오류동,2825
요거트풀 서교동,2826
카나비 성수동1가,2827
카페 NSW 청량리동,2828
카페eliot 신림동,2829
헤비로테이트 도림동,2830
홍콩다방구로 지플러스타워점 구로동,2831
투썸플레이스 문정역점 문정동,2832
에스프레소0039 삼각동,2833
아이파베스 건대2호점 화양동,2834
타타스베이글 성수점 성수동2가,2835
카페 진정성논현점 잠원동,2836
테이크어샤워 석촌동,2837
비엔나커피하우스 건대스타시티점 자양동,2838
스타벅스 자양사거리점 자양동,2839
카페22 화양동,2840
샌드위치카페 하이나 방배동,2841
커스텀커피 방배점 방배동,2842
홍연커피 방배동,2843
메가커피신도림역점 신도림역점 신도림동,2844
스타벅스 까치산역점 화곡동,2845
집생로커피 구의동,2846
